4.584	0.01
4.505	0.019
4.572	0.025
4.677	0.08
4.405	0.014
4.49	0.016
4.678	0.007
4.681	0.01
4.423	0.058
4.483	0.046
4.483	0.019
4.325	0.014
4.325	0.013
4.325	0.018
4.608	0.0
4.608	0.017
4.314	0.034
4.596	0.009
4.468	0.017
4.44	0.022
4.43	0.019
4.46	0.023
4.481	0.029
4.656	0.03
4.536	0.013
4.44	0.03
4.545	0.089
4.448	0.018
4.635	0.013
4.515	0.006
4.404	0.017
4.413	0.008
4.374	0.014
4.585	0.018
4.5	0.016
4.43	0.037
4.572	0.018
4.54	0.026
4.688	0.045
4.444	1.439
4.508	0.009
4.503	0.008
4.404	2.024
4.744	0.024
4.423	1.307
4.321	0.034
4.339	0.011
4.205	0.008
4.332	0.0
4.413	0.018
4.379	0.007
4.524	0.016
4.836	0.016
4.419	0.013
4.6	0.019
4.479	1.234
4.545	0.009
4.631	0.038
4.413	0.019
4.489	0.009
4.384	0.016
4.574	0.008
4.413	0.024
4.637	0.012
4.533	0.009
4.688	0.011
4.692	0.03
4.538	0.02
4.527	0.018
4.588	0.009
4.295	0.011
4.65	0.003
4.521	0.044
4.337	0.013
4.337	0.006
4.337	0.021
4.483	0.012
4.483	0.009
4.41	0.038
4.316	0.009
4.393	0.009
4.359	0.01
4.458	0.019
4.46	1.262
4.651	0.003
4.471	0.011
4.359	0.008
4.37	0.01
6.062	0.51
5.361	0.443
5.279	0.469
5.258	0.445
5.492	0.795
4.517	0.006
4.71	0.074
4.533	0.022
4.652	0.014
4.5	0.034
4.555	0.067
4.363	0.004
4.435	0.008
4.611	0.016
4.479	0.005
4.568	0.006
4.649	0.009
4.608	0.004
4.627	0.01
4.524	0.006
4.584	0.016
4.764	0.045
4.696	0.033
4.6	0.01
4.576	0.015
4.483	0.013
4.608	0.011
4.368	0.006
4.503	0.035
4.54	0.013
4.354	0.005
4.446	0.01
4.456	0.021
4.541	0.011
4.479	0.016
4.43	0.012
4.486	0.019
4.701	0.009
4.724	0.018
4.52	0.015
4.442	0.02
4.454	0.012
4.348	0.009
4.521	0.018
4.521	0.021
4.483	0.008
4.623	0.01
4.539	0.011
4.388	0.021
4.365	0.013
5.071	0.408
5.208	0.491
4.444	0.018
4.571	0.023
4.713	0.017
4.43	0.006
4.423	0.015
4.471	0.007
4.43	0.004
4.5	0.031
