8.888	35.677
8.675	31.155
8.484	30.348
8.52	28.23
8.849	28.899
8.948	40.106
8.589	22.313
8.541	33.991
8.453	32.059
8.607	35.828
8.607	34.641
8.97	40.899
8.97	44.558
8.97	39.602
8.545	38.232
8.545	38.244
8.845	41.586
8.694	31.778
8.74	32.408
8.729	33.13
8.696	29.201
9.222	35.27
8.98	42.618
8.86	31.145
8.575	37.878
8.619	39.993
8.477	42.822
8.742	27.849
8.775	33.863
8.763	41.465
8.884	41.958
8.684	37.791
8.529	33.347
8.092	32.737
8.474	23.597
8.396	29.069
8.41	36.412
8.395	28.19
8.272	40.936
8.767	43.726
8.659	28.732
8.346	26.456
8.476	31.868
8.472	32.247
8.765	46.504
8.606	40.943
8.511	38.303
8.359	33.654
8.407	36.938
8.708	35.547
8.953	38.904
8.406	33.804
8.652	37.576
8.586	30.739
8.887	33.481
8.549	32.938
8.602	38.666
8.66	32.268
8.686	34.216
8.794	33.197
8.748	29.235
8.73	39.732
8.951	37.357
8.537	21.599
8.53	27.257
8.296	20.188
9.055	35.737
8.768	36.089
9.048	36.019
8.82	37.317
8.603	33.56
8.796	36.655
8.675	35.121
8.669	38.053
8.669	29.674
8.669	36.638
8.842	28.145
8.842	27.926
8.022	33.854
8.74	30.844
8.758	34.125
8.591	29.373
8.964	33.869
8.579	38.164
8.644	30.906
8.455	38.223
8.345	26.511
8.772	29.541
6.675	13.232
6.417	12.353
6.727	11.992
6.668	10.042
6.705	13.093
7.881	30.55
7.792	33.735
7.707	33.584
7.873	52.395
7.714	30.689
7.853	33.322
8.036	24.331
8.173	23.513
7.701	23.664
7.989	20.523
8.285	20.151
8.085	19.742
7.907	17.084
7.822	21.746
7.733	25.074
7.858	23.677
7.357	27.336
7.659	22.539
8.811	21.98
9.158	32.841
8.607	34.476
8.545	36.145
8.745	32.709
9.109	31.018
8.649	34.89
8.549	33.391
8.658	27.513
8.515	31.552
8.939	38.678
8.244	17.045
8.696	24.103
8.354	46.258
8.217	28.535
8.164	29.933
8.934	35.783
9.081	38.085
8.816	37.123
8.764	36.619
8.675	39.117
8.675	36.113
8.842	27.749
8.446	27.46
8.291	28.994
8.432	25.179
8.697	32.7
6.752	11.161
6.546	10.709
7.899	32.706
7.814	31.642
7.379	40.224
8.516	24.137
7.851	20.028
7.783	22.502
8.102	20.412
7.801	15.945
