5.628	0.141
6.625	0.845
6.956	1.205
6.294	1.14
5.946	0.258
5.759	0.212
6.444	0.409
6.136	0.366
6.183	0.466
6.269	0.325
6.269	0.333
6.141	0.238
6.141	0.178
6.141	0.182
5.846	0.148
5.846	0.143
6.45	0.549
6.029	0.196
5.785	0.207
5.946	0.257
5.915	0.247
6.225	0.384
6.797	0.877
6.298	0.593
6.432	0.373
6.403	0.813
6.002	0.572
6.223	0.26
5.693	0.214
6.24	0.467
6.2	0.376
6.138	0.267
5.784	0.33
5.869	0.277
5.931	0.222
5.913	0.299
5.805	0.27
6.124	0.27
6.659	1.348
6.423	0.976
6.402	0.746
5.945	0.199
6.057	0.29
5.868	0.307
6.421	0.401
6.334	0.703
5.825	0.182
5.836	0.166
5.637	0.155
6.002	0.28
5.802	0.304
6.128	0.431
5.625	0.206
5.721	0.25
6.019	0.305
5.774	0.336
6.346	0.597
6.051	0.505
6.233	0.463
6.195	0.348
6.149	0.168
6.024	0.28
6.109	0.238
5.812	0.283
5.675	0.161
5.977	0.213
5.983	0.182
6.038	0.277
6.148	0.359
6.117	0.251
5.79	0.34
6.684	0.535
6.05	0.37
6.093	0.274
6.093	0.365
6.093	0.294
5.985	0.271
5.985	0.295
6.289	0.354
6.258	0.399
6.12	0.313
6.349	0.444
6.262	0.454
5.954	0.191
5.813	0.394
6.159	0.301
5.972	0.369
6.291	0.679
5.57	0.707
5.714	0.65
5.551	0.622
5.445	0.794
5.391	0.702
5.932	0.144
6.709	0.862
6.757	1.228
5.576	0.224
6.73	0.797
6.013	0.409
6.039	0.08
5.857	0.106
5.633	0.066
5.959	0.155
5.766	0.149
5.885	0.122
5.852	0.102
5.56	0.133
5.943	0.133
6.199	0.161
6.025	0.382
6.293	0.528
5.942	0.181
6.001	0.355
6.269	0.338
5.846	0.224
5.766	0.245
6.327	0.266
6.266	0.529
6.332	0.336
5.941	0.224
6.139	0.295
5.813	0.246
6.232	0.185
5.951	0.208
5.958	0.434
5.902	0.337
6.175	0.359
6.045	0.408
6.278	0.528
5.948	0.342
6.505	0.5
6.05	0.214
6.05	0.319
5.985	0.232
6.31	0.535
6.563	0.68
5.79	0.355
6.216	0.249
5.698	0.772
5.736	0.592
5.698	0.165
5.793	0.157
6.207	0.872
5.785	0.103
5.891	0.093
6.104	0.155
5.867	0.135
6.576	0.482
