13.186	1064.56
13.335	1398.02
13.378	1423.57
13.372	1545.15
13.409	1781.28
13.369	1459.95
13.208	1118.17
13.135	1099.85
13.265	1211.44
13.214	961.51
13.214	1003.33
13.177	1156.89
13.177	1141.86
13.177	1181.09
13.124	1215.25
13.124	1202.79
13.093	951.872
13.092	901.41
13.067	976.748
13.063	990.921
13.148	960.247
13.082	930.134
13.116	1054.29
13.024	1048.76
13.18	1048.57
13.674	2554.23
13.707	2535.62
13.107	1062.63
12.993	932.579
13.351	1667.33
13.159	1029.07
13.195	1183.69
13.284	1290.6
13.288	1249.63
13.106	965.401
13.169	1019.25
13.22	1211.85
13.191	1113.64
13.763	3046.12
13.629	1847.51
13.632	3936.23
13.43	2082.65
13.482	1166.03
13.423	1871.84
13.554	1031.9
13.731	2571.33
13.127	1194.77
13.106	1184.51
13.114	1273.05
13.044	1275.84
13.028	1186.24
13.083	1417.9
13.463	1522.31
13.354	1838.49
13.227	955.374
13.493	1108.94
13.418	1431.71
13.166	1012.87
13.144	890.745
13.184	1151.16
12.96	975.348
13.12	1002.39
13.201	1072.04
13.205	1349.27
13.216	1600.8
13.287	1351.24
13.054	950.022
13.08	785.846
13.121	991.786
13.134	922.826
13.077	1074.7
12.957	1029.43
13.18	1044.79
13.116	1074.72
13.116	1044.5
13.116	1066.69
13.052	988.507
13.052	1032.83
13.737	3070.17
12.953	1149.85
13.235	1471.91
13.135	1217.37
13.05	1039.8
13.226	523.534
13.219	1458.7
13.133	1316.52
13.197	1524.42
13.167	1128.54
12.913	997.558
12.559	1034.5
12.915	1058.17
12.665	943.565
12.549	1036.72
13.294	743.352
13.47	1057.22
13.361	817.856
13.631	1416.05
13.838	1505.27
13.807	1628.61
13.206	721.593
13.179	596.59
13.198	624.35
13.264	695.643
13.412	794.969
13.363	841.58
13.218	610.814
13.218	629.618
13.123	489.102
13.244	662.614
13.447	872.578
13.404	729.936
13.105	984.791
13.412	1441.37
13.214	1031.88
13.124	1248.45
13.087	917.383
13.116	965.414
13.117	965.583
13.251	1348.38
13.265	1694.66
12.958	1039.97
13.111	1018.71
13.124	900.388
13.24	934.41
13.718	2509.54
13.574	2294.69
13.616	2314.05
13.162	1080.57
13.206	933.623
13.123	985.902
13.142	1165.09
13.18	1167.16
13.18	1200.46
13.052	1004.9
13.395	1661.8
13.536	1857.39
13.149	1011.86
13.02	851.95
12.561	996.801
12.736	1040.54
13.212	694.843
13.237	690.26
13.427	778.245
13.208	614.282
13.316	767.623
13.226	660.492
13.138	540.365
13.374	769.851
