5.913	0.559
6.191	1.589
6.404	2.153
6.464	2.378
6.326	1.787
6.424	1.701
5.933	0.895
5.872	0.674
5.825	0.741
6.179	1.209
6.179	1.265
5.922	0.946
5.922	1.047
5.922	0.874
5.806	0.768
5.806	0.596
6.102	0.933
6.092	1.014
6.067	1.173
6.016	0.842
6.086	1.093
6.162	1.099
6.233	1.347
6.169	1.488
5.967	1.133
7.667	10.737
7.755	15.111
6.072	0.963
5.745	0.906
5.784	1.019
6.248	1.366
6.259	1.451
6.018	1.255
6.138	1.161
5.768	0.306
6.482	2.124
7.535	6.057
6.826	2.697
8.742	26.583
8.483	33.939
8.176	20.105
7.001	5.019
7.241	8.188
7.027	4.397
7.338	6.147
7.471	9.686
6.518	2.625
6.287	1.906
6.507	3.19
6.077	1.119
6.099	1.077
6.001	1.372
6.437	1.856
6.458	1.93
6.315	1.159
7.862	11.739
6.981	3.145
6.722	2.382
6.481	2.191
6.133	1.27
6.388	1.221
6.253	0.979
6.42	1.488
5.923	1.167
6.068	1.055
6.302	1.157
5.797	0.713
5.972	0.883
6.157	0.898
6.226	0.836
6.648	1.923
6.096	1.188
6.151	1.171
6.137	0.734
6.137	0.788
6.137	0.882
6.244	0.871
6.244	0.74
7.878	14.691
6.056	1.145
5.97	0.646
6.195	1.652
6.007	1.012
6.317	1.179
6.323	1.796
5.98	1.806
6.19	1.528
6.01	0.982
6.621	10.655
6.853	11.077
6.724	11.007
6.675	11.666
6.82	10.015
6.363	1.084
6.439	1.681
6.334	1.444
6.748	3.095
7.031	5.606
7.29	7.386
6.225	0.857
6.3	0.592
6.551	0.812
6.23	0.554
6.318	0.726
6.29	0.827
6.471	0.694
6.402	0.548
6.349	0.727
6.289	0.462
6.394	1.206
6.616	2.218
6.269	0.632
6.49	1.626
6.179	1.258
5.806	0.853
5.969	0.678
6.051	0.887
6.074	0.855
6.309	1.223
5.894	1.195
5.824	0.865
6.041	0.617
5.803	0.315
5.606	0.371
7.626	12.137
7.355	5.728
7.913	13.062
6.16	1.244
6.002	0.999
5.998	0.795
6.367	0.977
6.151	1.169
6.151	1.186
6.244	0.932
6.792	3.792
7.526	7.728
6.087	1.217
6.264	0.866
6.543	7.784
6.745	10.364
6.253	0.819
6.222	0.798
6.414	1.003
6.126	0.519
6.394	0.765
6.272	0.643
6.283	0.597
6.522	1.342
