8.647	33.996
8.191	37.381
8.729	37.43
8.39	39.07
8.418	33.381
8.479	30.451
8.846	33.05
8.43	35.61
8.845	39.695
8.879	38.412
8.879	34.609
8.964	33.78
8.964	34.376
8.964	35.104
8.615	37.965
8.615	41.085
8.621	34.379
8.585	32.405
8.318	37.589
8.528	35.854
8.615	36.583
8.644	33.936
8.858	33.403
8.571	38.504
8.616	30.59
8.692	57.698
8.56	50.616
8.397	33.012
8.75	28.469
8.751	43.143
8.924	41.672
8.745	42.995
8.79	41.904
8.794	47.025
8.872	38.43
8.731	42.593
8.801	60.129
9.12	44.175
8.664	72.296
8.924	97.831
9.093	81.634
8.734	47.956
8.73	46.235
8.478	44.391
8.842	53.313
8.721	62.549
9.03	56.406
9.08	48.579
9.016	49.604
8.725	48.929
8.987	38.936
8.641	47.697
8.683	44.315
8.783	39.116
8.37	34.512
8.638	49.083
8.974	49.144
8.932	43.774
8.572	38.902
8.831	38.027
8.468	32.777
8.74	33.238
8.426	35.427
9.009	37.612
8.35	33.948
8.629	32.884
8.762	36.287
8.958	36.935
8.555	35.544
8.521	38.198
8.786	44.752
8.713	36.86
8.404	29.124
8.496	35.016
8.496	36.609
8.496	36.587
8.315	33.647
8.315	33.726
8.535	53.809
8.593	39.997
8.848	43.261
8.959	45.441
8.915	32.481
8.94	40.317
8.882	37.156
8.898	45.469
8.597	42.863
8.795	36.892
8.667	46.631
8.882	51.915
8.763	55.722
8.938	53.107
8.641	51.735
8.213	44.99
8.264	54.768
8.491	58.673
8.425	51.653
8.402	59.637
8.338	60.069
8.352	43.375
8.362	40.778
8.202	39.303
8.49	55.129
8.37	43.945
8.279	42.594
8.237	41.99
8.171	39.264
8.107	40.991
8.352	38.345
8.001	46.304
8.121	46.913
8.361	36.571
8.43	25.762
8.879	34.396
8.615	37.294
8.663	34.06
8.784	32.522
8.618	36.26
8.765	43.098
8.735	42.702
8.517	42.514
8.67	35.183
8.35	23.556
8.671	27.558
8.602	69.311
8.574	43.255
8.732	49.784
8.987	34.071
8.684	37.782
8.733	41.714
8.865	39.703
8.404	35.798
8.404	36.843
8.315	33.215
8.64	40.054
8.808	45.625
8.739	35.061
8.518	29.186
8.694	50.862
8.672	49.92
8.249	43.113
8.437	38.526
8.151	50.142
8.466	40.727
8.339	44.24
8.164	34.29
8.106	38.361
8.253	48.082
