10.142	16.735
9.733	16.081
9.847	18.72
9.876	19.316
9.903	11.824
9.75	13.685
10.516	21.173
10.407	20.989
10.335	18.078
9.764	13.02
9.764	13.042
11.52	54.76
11.52	57.55
11.52	54.317
11.359	50.026
11.359	51.836
9.458	11.175
9.687	10.927
9.778	15.772
9.765	14.569
9.766	13.698
9.688	12.404
9.507	10.959
9.417	11.462
9.637	12.044
9.989	23.971
9.855	22.056
10.107	17.007
10.196	17.69
10.723	30.253
10.125	19.231
10.355	25.946
10.516	25.619
10.2	19.781
9.969	18.419
10.578	30.478
10.338	26.346
10.476	26.482
10.601	43.281
10.684	43.52
10.618	30.329
10.391	26.778
10.575	31.542
10.582	24.488
10.329	22.751
10.157	28.154
10.486	34.474
10.685	33.139
10.791	32.0
9.997	21.22
10.276	18.055
10.072	22.09
10.885	37.04
10.921	31.361
9.992	12.884
10.614	29.898
10.273	22.243
10.486	21.279
10.073	17.531
10.161	15.807
10.0	19.837
9.853	14.266
10.34	20.131
10.455	21.177
11.1	36.621
10.058	16.819
9.935	15.036
10.0	13.322
9.655	11.726
9.665	14.514
10.39	23.516
9.959	18.672
9.487	12.207
9.455	10.277
9.455	11.248
9.455	10.916
9.677	8.846
9.677	9.392
10.519	30.726
10.127	21.119
10.293	26.269
10.391	23.718
9.764	10.229
9.607	12.58
11.022	42.218
10.7	37.481
10.74	36.212
9.581	9.949
8.408	6.348
8.008	6.02
7.892	6.209
7.775	5.943
7.789	6.202
11.269	35.637
9.371	11.497
9.643	11.342
10.535	26.747
10.2	19.13
10.418	22.394
11.331	30.12
11.113	25.353
11.076	28.097
11.516	35.636
10.737	20.303
11.165	30.401
10.85	19.824
11.053	23.827
11.038	24.534
10.854	20.552
10.287	17.955
9.586	9.426
10.585	13.313
9.898	12.541
9.764	13.263
11.359	50.984
9.679	11.398
9.833	11.844
9.522	10.57
10.132	20.485
11.002	34.281
10.18	17.159
9.906	15.191
11.304	29.874
10.569	16.444
10.434	36.086
10.855	37.747
10.28	31.273
10.056	15.352
9.948	12.746
9.863	14.29
10.119	20.353
9.487	11.723
9.487	11.962
9.677	8.764
9.938	16.689
10.099	18.817
9.847	13.422
9.895	13.527
7.824	5.104
7.915	6.401
11.259	32.17
11.214	28.605
9.677	13.668
11.03	26.274
11.139	24.774
10.5	15.062
10.693	13.362
9.711	11.235
