8.128	9.385
7.381	8.743
7.678	9.931
7.882	9.605
8.092	10.105
8.084	12.472
8.221	7.918
7.859	9.266
8.199	9.84
7.719	8.23
7.719	8.062
8.33	13.107
8.33	12.052
8.33	12.606
8.193	11.51
8.193	12.762
7.728	8.62
7.787	7.948
7.741	8.679
7.577	8.109
7.852	8.723
7.96	8.971
7.857	9.528
7.712	8.969
7.845	9.189
8.049	12.285
7.902	13.363
7.842	8.863
7.946	9.129
7.912	11.494
7.781	9.767
7.816	10.469
7.574	11.057
7.892	10.685
8.176	12.572
8.227	10.571
8.121	11.6
7.852	10.21
8.157	18.216
8.529	19.861
8.496	14.731
7.893	8.922
7.899	11.718
8.044	12.205
7.78	11.483
7.911	12.909
8.107	11.273
8.299	10.782
8.322	11.636
7.376	10.067
7.851	9.288
8.007	11.166
8.248	11.747
8.077	11.615
7.827	7.795
7.718	10.46
7.962	9.816
7.771	9.406
7.948	9.575
7.833	7.776
7.633	8.35
7.834	9.236
7.634	9.727
8.306	8.679
7.828	9.311
7.647	7.74
7.863	10.361
7.868	7.932
7.809	8.963
7.396	8.254
7.599	7.666
7.611	8.47
7.882	9.555
7.634	7.679
7.634	7.242
7.634	7.67
7.84	6.327
7.84	6.726
7.798	14.435
7.707	8.318
7.586	9.597
7.943	9.271
8.119	8.66
8.084	9.2
7.851	9.158
7.891	10.01
7.845	7.591
8.127	8.757
9.328	31.789
9.048	29.163
9.209	33.091
9.199	27.255
9.085	31.073
7.605	11.234
7.374	10.757
7.498	11.241
7.429	14.418
7.616	11.59
7.645	13.099
7.772	7.992
7.704	7.713
7.598	8.398
7.669	8.142
7.464	7.436
7.552	8.118
7.495	6.078
7.635	7.816
7.42	7.577
7.415	7.678
7.406	9.845
7.178	7.403
8.131	6.352
7.836	11.077
7.719	8.28
8.193	11.389
7.826	7.87
7.974	8.429
7.917	8.704
7.57	9.504
8.037	9.408
8.097	9.55
7.982	9.791
7.84	6.017
8.337	7.036
7.894	13.626
8.077	12.654
7.764	11.182
8.026	9.107
7.909	9.038
7.867	8.98
7.644	8.6
7.882	9.388
7.882	9.876
7.84	6.471
7.668	8.714
7.624	9.786
8.001	8.322
7.97	7.4
9.217	25.102
9.188	28.381
7.921	11.854
7.774	10.777
7.149	12.324
7.714	6.776
7.69	7.504
7.686	7.357
7.904	7.241
7.469	7.614
