7.081	0.931
7.439	0.993
7.625	1.23
7.703	1.14
7.278	1.056
7.278	1.183
7.445	0.786
7.645	1.076
7.414	0.933
6.857	0.658
6.857	0.671
7.476	1.188
7.476	1.272
7.476	1.241
7.194	0.895
7.194	0.979
6.935	0.835
6.659	0.642
7.273	0.742
6.729	0.615
7.071	0.764
7.218	0.857
7.335	0.949
7.01	0.874
6.931	0.787
6.843	0.852
7.128	1.206
7.051	0.886
7.252	0.935
7.299	1.366
7.109	0.92
7.024	0.928
7.085	1.322
7.361	1.181
7.365	0.876
6.785	0.786
6.905	0.798
6.401	0.771
7.756	2.801
8.298	3.148
8.243	2.581
7.595	1.132
7.605	1.326
7.683	1.458
7.036	1.238
7.947	1.598
7.394	1.146
7.283	0.821
7.409	0.961
7.096	1.259
7.44	1.448
7.679	1.327
6.957	0.955
7.246	1.069
6.975	0.844
7.026	1.139
6.874	0.835
6.985	0.91
6.746	0.766
7.074	0.677
6.842	0.731
6.94	0.934
6.979	0.851
7.258	0.717
6.708	0.84
6.806	0.665
6.966	0.783
7.234	0.876
6.941	0.825
7.023	0.915
7.311	0.869
7.236	0.831
6.627	0.608
6.406	0.593
6.406	0.445
6.406	0.553
6.533	0.513
6.533	0.489
7.524	1.66
7.933	1.145
7.571	1.271
7.472	1.141
7.361	0.696
6.868	0.909
7.43	1.327
7.177	1.151
7.397	1.05
7.407	0.81
8.651	5.287
8.596	5.254
8.607	5.402
8.56	4.923
8.501	5.132
6.416	1.013
6.871	1.482
6.66	1.093
6.211	1.27
6.64	1.211
6.737	1.372
6.457	0.614
6.155	0.511
5.986	0.613
6.588	0.572
6.559	0.812
6.614	0.881
5.993	0.393
6.337	0.616
6.406	0.684
6.101	0.612
6.425	1.168
6.568	0.878
7.2	1.015
7.264	1.247
6.857	0.701
7.194	0.925
6.781	0.645
7.162	0.857
7.095	1.017
6.972	0.901
7.707	1.248
7.208	0.823
7.093	0.913
7.165	0.52
7.806	0.844
7.549	2.266
7.63	1.584
7.153	1.298
7.128	0.953
7.013	0.866
7.336	1.02
6.825	0.847
6.627	0.553
6.627	0.565
6.533	0.587
6.953	0.747
7.486	1.395
7.752	0.837
7.316	0.666
8.674	4.136
8.642	5.182
6.954	1.176
6.65	0.987
6.073	1.015
6.427	0.539
6.546	0.73
6.482	0.656
6.34	0.461
6.597	0.894
