8.36	1.293
7.823	1.086
7.769	1.141
7.802	1.118
8.316	1.367
8.703	1.946
8.441	1.285
8.472	1.641
8.791	1.945
8.333	1.446
8.333	1.468
8.303	1.235
8.303	1.133
8.303	1.273
8.332	1.296
8.332	1.219
8.377	1.577
8.47	1.382
8.613	1.614
8.28	1.412
8.506	1.322
8.446	1.583
8.806	1.968
8.42	1.757
8.405	1.654
8.278	1.946
8.111	1.637
8.399	1.536
8.333	1.4
7.939	1.299
8.237	1.853
8.265	1.755
8.015	1.159
8.385	1.59
8.318	1.357
8.723	1.84
8.688	1.979
8.909	2.215
8.735	2.564
8.714	2.834
8.348	2.091
8.042	1.374
8.241	1.874
8.244	1.67
8.381	1.69
8.199	1.419
8.352	1.975
8.304	1.745
8.535	1.939
8.136	1.493
8.259	1.51
8.022	1.188
8.643	1.348
8.317	1.32
8.792	1.572
8.286	1.693
8.539	1.434
8.675	1.941
8.457	1.104
8.388	1.653
8.425	1.524
8.388	1.52
8.683	1.771
8.654	1.866
8.255	1.287
8.056	1.347
7.789	0.904
8.223	1.212
8.348	1.573
8.284	1.105
8.202	1.345
8.138	1.526
8.64	1.665
8.671	2.027
8.671	1.641
8.671	1.793
8.74	1.51
8.74	1.611
7.991	1.623
8.404	1.677
8.463	1.843
8.299	1.845
8.393	1.533
8.251	1.201
7.83	1.401
8.1	1.474
8.215	1.17
8.532	1.687
7.777	2.821
7.984	2.549
7.761	2.532
8.055	2.292
7.561	2.702
8.312	1.726
7.861	1.39
8.166	1.157
7.783	1.918
8.214	1.544
8.079	1.621
8.539	1.35
8.293	1.14
8.252	1.314
8.312	1.063
8.463	1.152
8.254	1.495
8.409	1.326
7.933	1.012
8.67	1.182
8.019	1.149
7.85	1.028
7.585	0.777
8.668	1.236
8.309	1.419
8.333	1.311
8.332	1.351
8.748	1.991
8.633	1.538
8.692	1.777
8.275	1.918
8.159	1.411
8.532	1.777
8.528	1.42
8.634	1.056
8.503	1.091
8.089	1.464
8.096	1.21
8.21	1.441
8.384	1.6
8.887	1.822
8.267	1.547
8.275	2.07
8.64	1.711
8.64	1.862
8.74	1.63
8.316	1.371
8.295	1.982
8.447	1.355
8.261	1.17
8.023	2.379
8.07	2.55
8.643	1.756
8.352	1.669
7.334	1.395
8.408	1.077
8.416	1.283
8.1	0.926
8.302	0.844
7.842	0.791
