8.036	1.635
7.618	2.327
8.141	2.926
8.182	3.603
8.21	1.972
7.875	1.885
8.331	1.637
7.709	1.541
8.235	1.936
7.808	1.51
7.808	1.407
8.264	2.088
8.264	2.042
8.264	2.074
7.572	1.548
7.572	1.601
7.74	1.562
7.756	1.16
7.31	1.143
7.477	1.588
7.709	1.333
7.649	1.444
8.394	2.191
7.789	1.625
7.909	1.515
8.256	3.17
8.662	4.164
7.498	1.362
8.079	1.5
8.454	2.791
8.273	2.055
7.773	1.731
8.861	3.792
8.525	2.25
7.162	1.38
8.09	1.748
7.901	1.839
7.715	1.52
9.426	7.057
9.348	3.963
9.264	5.124
7.64	1.514
7.342	1.062
7.706	1.775
8.525	1.489
8.345	4.701
7.607	1.425
8.14	2.071
7.926	1.476
8.188	3.237
8.732	2.851
8.689	3.751
8.008	1.638
8.346	1.984
7.912	1.278
8.432	1.148
8.521	2.036
8.254	1.674
8.015	2.016
7.775	1.283
7.622	1.622
8.073	1.456
7.468	1.338
7.813	1.322
7.429	1.315
7.499	1.38
8.138	1.789
7.81	1.347
7.597	1.313
7.729	1.411
7.501	1.774
8.212	1.669
7.539	1.418
7.362	1.486
7.362	1.436
7.362	1.467
7.78	1.151
7.78	1.304
9.09	6.594
7.448	1.44
7.581	1.312
7.945	1.998
7.994	1.63
8.193	0.703
8.172	2.271
8.161	2.222
8.061	1.865
7.964	1.854
8.575	7.098
8.63	7.42
8.87	8.16
8.477	7.945
8.74	6.452
8.048	1.59
8.557	3.001
8.623	3.158
8.504	2.972
8.526	2.86
8.549	4.174
7.805	1.167
7.819	1.142
7.639	0.929
7.542	0.907
7.624	0.985
7.914	1.27
7.589	0.881
7.826	1.173
7.813	1.202
7.934	1.255
8.571	2.945
8.458	2.325
8.068	1.247
8.086	1.973
7.808	1.468
7.572	1.665
7.739	1.451
7.698	1.404
7.799	1.613
8.023	1.958
8.106	1.778
7.97	1.865
8.591	1.848
7.139	0.787
7.258	0.848
8.038	2.62
8.358	1.742
8.225	2.553
8.112	1.722
7.768	1.578
8.583	3.255
7.868	1.646
7.539	1.618
7.539	1.804
7.78	1.445
7.852	1.793
8.262	2.337
7.501	1.566
7.638	1.253
8.469	6.647
8.239	6.982
7.775	1.55
7.855	1.441
8.205	2.975
7.49	1.016
7.899	1.314
8.043	1.164
7.954	1.117
8.286	2.174
