8.177	17.714
8.218	32.683
8.348	29.134
8.382	33.98
8.165	20.582
8.236	13.328
8.499	19.337
7.985	13.728
8.343	16.498
8.2	20.666
8.2	18.313
8.013	13.258
8.013	16.55
8.013	17.977
7.859	14.698
7.859	18.575
7.939	17.357
7.903	15.864
7.964	18.381
7.974	9.29
7.996	16.494
8.021	17.379
7.819	16.055
8.074	18.651
7.993	16.499
7.997	28.327
7.859	20.107
7.884	17.295
8.009	14.227
7.621	10.146
8.42	24.678
8.38	28.56
7.986	20.535
7.897	27.188
7.746	9.959
8.145	17.699
8.728	25.665
8.786	29.669
8.059	43.115
8.556	45.225
9.175	46.756
7.838	17.179
7.424	19.2
7.585	16.867
7.778	27.116
8.218	32.737
7.743	15.461
8.036	9.656
7.878	18.309
7.604	19.543
7.915	16.167
8.022	17.285
8.083	21.112
8.161	24.863
7.842	16.56
8.02	28.187
8.175	22.229
8.425	26.793
7.948	22.052
8.424	19.428
7.978	20.457
8.158	17.562
7.752	12.244
8.271	16.687
7.669	20.281
7.755	17.728
7.896	14.901
8.462	15.45
7.901	23.135
7.8	19.422
7.783	16.856
8.044	18.35
8.35	27.248
8.344	23.868
8.344	32.786
8.344	27.9
8.343	29.589
8.343	30.438
7.815	24.069
7.815	18.017
7.869	20.504
8.015	19.092
8.16	17.176
7.91	18.402
7.646	11.633
7.73	15.128
7.535	10.349
8.177	19.446
6.545	12.565
6.196	10.25
6.125	10.728
6.005	12.022
6.006	10.787
7.604	15.513
7.98	16.258
7.989	16.944
7.457	14.199
7.778	16.518
7.619	15.239
7.937	19.941
7.673	14.914
7.757	19.336
7.617	19.699
7.816	14.117
7.713	20.051
7.735	12.983
7.905	13.004
7.857	18.123
7.571	15.523
8.552	54.785
8.324	31.701
8.049	19.805
8.093	15.038
8.2	16.679
7.859	17.303
8.017	13.6
8.1	15.669
8.067	24.219
7.922	15.866
7.636	11.7
7.971	21.456
7.62	16.016
7.563	3.902
7.854	7.759
7.789	20.016
7.861	13.782
7.581	22.651
8.125	21.444
8.236	18.937
8.209	18.644
7.902	12.728
8.35	24.999
8.35	29.633
8.343	28.675
7.926	19.103
7.934	11.248
8.036	12.011
7.855	16.485
5.927	13.112
5.997	10.129
7.761	13.64
7.821	11.192
7.386	12.157
7.676	14.141
7.791	19.35
7.745	20.238
7.593	13.719
8.519	48.139
