12.688	886.961
12.695	939.347
12.69	988.915
12.481	875.228
12.725	1178.99
12.839	1151.46
12.527	682.393
12.296	598.555
12.697	868.423
12.819	1074.91
12.819	1078.88
12.341	650.439
12.341	647.163
12.341	643.493
12.293	712.854
12.293	729.649
12.932	1265.22
13.097	1504.02
12.567	872.83
12.817	1082.12
12.826	1026.38
12.818	1018.53
12.889	1165.01
12.772	1149.87
12.741	984.015
12.783	1215.94
12.845	1289.15
12.676	927.519
12.647	824.952
13.268	2000.98
13.412	2389.8
13.343	2476.19
13.263	3038.66
13.509	3043.2
13.023	1255.08
12.818	1194.74
12.842	1413.1
12.489	1036.01
12.58	1203.08
12.73	917.467
12.638	1228.49
11.604	323.283
11.335	205.912
11.19	273.67
12.858	1062.8
12.719	1236.78
13.383	1775.36
13.251	1647.17
13.17	1684.17
13.561	3767.83
13.608	3671.26
13.63	3237.11
12.716	1209.29
11.577	504.337
12.6	900.01
11.25	216.981
12.813	1331.95
12.625	1112.45
12.685	1017.15
12.811	1128.57
12.601	884.299
12.761	997.285
12.649	1047.52
12.75	772.114
11.551	372.474
12.673	1063.61
13.114	1669.68
12.715	845.459
12.574	989.584
12.735	984.287
13.221	2273.46
13.372	1846.39
12.67	870.389
12.622	963.437
12.622	937.965
12.622	962.748
12.729	1167.52
12.729	1128.66
12.324	855.306
13.378	2589.32
13.364	2131.89
13.475	2490.59
12.934	1285.62
12.707	632.24
13.368	2096.86
13.392	2580.95
13.191	2278.28
13.001	1310.77
11.785	611.351
11.675	621.183
11.625	643.465
11.559	541.098
11.253	664.195
12.186	687.619
13.037	1357.98
13.063	1882.02
12.508	825.099
12.817	1215.28
12.446	888.875
12.282	714.763
12.256	642.133
12.202	608.565
12.329	1025.48
11.605	492.347
11.809	526.468
12.433	899.145
12.197	597.319
12.161	618.221
12.545	1031.78
12.045	609.694
12.475	1021.34
12.635	1006.47
12.814	1040.33
12.819	1051.39
12.293	708.945
12.899	1242.44
12.684	927.235
12.964	1312.43
13.347	2415.94
13.138	1805.0
13.35	2306.93
13.294	2376.3
12.14	382.214
12.389	444.136
12.283	1001.82
10.925	215.109
10.715	240.05
12.638	913.812
12.764	970.511
13.501	2661.07
13.3	2011.22
12.67	928.644
12.67	938.329
12.729	1164.38
12.859	1208.75
12.462	824.648
12.682	969.782
12.643	875.807
11.479	620.408
11.742	546.314
12.249	650.697
12.037	503.642
13.088	1482.34
12.361	678.955
11.935	534.927
12.685	1033.44
12.508	947.738
12.464	894.555
