7.257	6.868
7.037	8.239
7.372	8.056
7.765	11.866
5.713	1.051
6.15	2.746
6.728	3.629
5.412	0.941
6.53	3.474
7.045	5.253
7.045	5.058
6.973	5.013
6.973	6.112
6.973	5.897
7.578	12.749
7.578	15.212
7.015	6.208
7.404	8.745
7.556	10.276
6.335	3.575
7.566	9.028
7.2	6.767
7.151	5.396
5.855	1.082
6.526	4.232
6.466	6.138
7.965	18.704
6.93	4.663
6.928	4.451
7.688	14.028
5.99	1.893
6.356	3.414
5.83	1.008
6.989	9.277
7.394	10.304
7.092	6.914
6.697	5.659
7.988	9.293
6.639	6.035
7.458	15.948
5.788	1.566
6.283	3.445
5.996	1.794
5.578	1.108
6.726	5.461
7.515	18.34
5.649	1.563
5.529	1.339
6.099	2.284
9.432	70.512
7.647	11.197
8.446	33.905
5.802	1.433
6.872	5.471
7.68	8.308
6.646	3.997
9.203	28.451
7.208	6.471
7.404	9.431
7.714	11.129
7.192	8.054
6.591	3.604
7.275	9.486
6.748	4.558
7.806	10.134
6.152	2.469
10.593	62.326
9.877	58.358
7.929	14.521
7.313	7.398
6.995	6.206
7.571	9.373
5.567	1.776
6.804	5.938
6.804	6.591
6.804	5.47
6.627	4.064
6.627	3.762
6.951	8.084
5.203	1.078
6.269	3.154
5.876	1.636
6.364	4.852
6.835	4.044
7.581	12.176
7.136	6.791
6.961	6.287
8.206	17.211
4.74	0.707
4.734	1.636
4.599	1.253
4.495	0.641
4.675	1.072
6.464	4.435
8.26	16.358
5.372	2.165
7.291	11.058
7.363	15.129
6.653	7.121
7.361	6.846
6.494	3.272
6.554	3.734
7.667	11.68
6.714	3.787
7.198	8.76
6.658	4.925
8.114	14.179
6.738	3.992
8.221	13.137
6.677	5.345
6.405	4.619
7.656	9.81
5.98	1.892
7.045	4.987
7.578	14.525
7.333	8.738
7.47	9.454
7.298	7.906
6.667	5.217
6.29	3.251
6.558	5.993
9.426	63.581
6.907	4.59
5.645	0.737
7.734	11.329
5.91	2.172
6.104	1.583
7.997	10.164
6.49	2.313
9.509	60.27
6.899	5.103
5.567	1.502
5.567	1.365
6.627	3.763
8.053	14.349
5.716	1.121
7.365	7.966
6.635	3.681
4.495	0.675
4.846	0.683
6.144	3.187
5.539	1.494
5.744	2.296
7.504	9.14
6.99	6.352
6.566	4.123
7.02	4.286
7.13	7.763
