10.669	40.414
10.841	58.539
10.819	57.13
10.969	67.387
10.798	54.612
10.84	54.992
10.617	35.267
10.644	41.262
10.637	41.51
10.514	35.978
10.514	35.223
10.832	45.395
10.832	44.797
10.832	46.826
10.71	45.812
10.71	43.999
10.44	37.404
10.594	36.207
10.494	37.06
10.564	38.263
10.474	38.674
10.422	33.79
10.547	37.915
10.443	36.767
10.457	37.957
10.509	54.885
10.485	54.165
10.518	37.1
10.644	38.791
10.363	43.701
10.66	48.941
10.611	44.03
10.923	61.274
10.674	56.552
10.524	43.161
10.498	37.347
10.587	46.431
10.603	38.356
10.94	80.78
10.852	86.226
10.859	72.947
10.326	42.331
10.529	51.758
10.528	41.351
10.388	43.202
10.512	53.219
10.341	45.216
10.492	44.023
10.522	48.011
10.838	64.625
10.941	65.143
10.585	60.277
10.389	36.714
10.374	37.015
10.639	37.577
10.527	51.011
10.566	39.458
10.539	35.897
10.489	39.662
10.574	38.254
10.369	32.746
10.473	38.505
10.411	34.69
10.582	37.873
10.662	46.463
10.497	36.622
10.683	42.462
10.864	44.915
10.575	38.965
10.449	40.389
10.348	38.51
10.375	36.168
10.648	45.902
10.664	42.248
10.664	39.544
10.664	41.965
10.707	34.259
10.707	36.077
10.453	55.124
10.248	35.439
10.298	36.792
10.398	38.27
10.551	40.831
10.571	37.615
10.494	48.03
10.4	46.307
10.373	40.808
10.535	36.203
11.571	240.151
11.646	220.736
11.566	217.398
11.809	195.599
11.564	241.074
10.329	46.575
10.465	71.919
10.541	63.371
10.17	56.683
10.136	50.954
9.992	50.586
10.18	37.646
10.434	36.641
10.187	34.264
10.41	46.313
10.204	36.64
10.086	34.026
10.136	32.48
10.332	36.075
10.196	39.168
10.185	33.928
10.168	48.469
10.08	40.696
10.647	25.839
10.821	58.818
10.514	37.739
10.71	45.857
10.629	38.63
10.692	35.287
10.531	34.877
10.279	41.739
10.401	38.584
10.599	38.764
10.546	45.872
11.698	78.552
10.935	37.047
10.476	55.077
10.665	47.806
10.488	49.105
10.67	37.432
10.563	34.927
10.832	55.712
10.276	36.918
10.648	48.482
10.648	47.794
10.707	37.124
10.356	36.262
10.51	43.923
10.616	35.876
10.605	35.931
11.731	219.539
11.747	223.381
10.381	50.354
10.397	48.648
10.136	56.861
10.377	37.838
10.267	37.785
10.147	30.78
10.016	26.858
10.132	39.569
